,ndc9,filename,is_ref,is_front,ndc,splshape,splshape_text,splimprint,splcolor_text,rxstring,filepath
261,3783632,00378-3632-01_PART_1_OF_1_CHAL10_SB_4B242591.jpg,TRUE,FALSE,378363201,C48348,ROUND,M;C32,WHITE,carvedilol 6.25 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/003783632/00378-3632-01_PART_1_OF_1_CHAL10_SB_4B242591.jpg
262,60749,00006-0749-54_PART_1_OF_1_CHAL10_SF_821DC16E.jpg,TRUE,TRUE,6074954,C48345,OVAL,MSD;749,RED,simvastatin 40 MG Oral Tablet [Zocor],/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000060749/00006-0749-54_PART_1_OF_1_CHAL10_SF_821DC16E.jpg
263,60749,00006-0749-54_PART_1_OF_1_CHAL10_SB_821DC16E.jpg,TRUE,FALSE,6074954,C48345,OVAL,MSD;749,RED,simvastatin 40 MG Oral Tablet [Zocor],/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000060749/00006-0749-54_PART_1_OF_1_CHAL10_SB_821DC16E.jpg
264,1850117,00185-0117-01_PART_1_OF_1_CHAL10_SF_D520EAA7.jpg,TRUE,TRUE,185011701,C48348,ROUND,E117,WHITE,labetalol hydrochloride 200 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/001850117/00185-0117-01_PART_1_OF_1_CHAL10_SF_D520EAA7.jpg
265,1850117,00185-0117-01_PART_1_OF_1_CHAL10_SB_D520EAA7.jpg,TRUE,FALSE,185011701,C48348,ROUND,E117,WHITE,labetalol hydrochloride 200 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/001850117/00185-0117-01_PART_1_OF_1_CHAL10_SB_D520EAA7.jpg
266,634590402,63459-0402-30_PART_1_OF_1_CHAL10_SF_AB2D559A.jpg,TRUE,TRUE,63459040230,C48348,ROUND,C;402,ORANGE,,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/634590402/63459-0402-30_PART_1_OF_1_CHAL10_SF_AB2D559A.jpg
267,634590402,63459-0402-30_PART_1_OF_1_CHAL10_SB_AB2D559A.jpg,TRUE,FALSE,63459040230,C48348,ROUND,C;402,ORANGE,,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/634590402/63459-0402-30_PART_1_OF_1_CHAL10_SB_AB2D559A.jpg
268,5550873,00555-0873-02_PART_1_OF_1_CHAL10_SF_BA305D62.jpg,TRUE,TRUE,555087302,C48348,ROUND,555;873;b,WHITE,medroxyprogesterone acetate 5 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/005550873/00555-0873-02_PART_1_OF_1_CHAL10_SF_BA305D62.jpg
269,5550873,00555-0873-02_PART_1_OF_1_CHAL10_SB_BA305D62.jpg,TRUE,FALSE,555087302,C48348,ROUND,555;873;b,WHITE,medroxyprogesterone acetate 5 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/005550873/00555-0873-02_PART_1_OF_1_CHAL10_SB_BA305D62.jpg
270,935851,00093-5851-01_PART_1_OF_1_CHAL10_SF_812BC09E.jpg,TRUE,TRUE,93585101,C48348,ROUND,5851;10,WHITE,escitalopram 10 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000935851/00093-5851-01_PART_1_OF_1_CHAL10_SF_812BC09E.jpg
271,935851,00093-5851-01_PART_1_OF_1_CHAL10_SB_812BC09E.jpg,TRUE,FALSE,93585101,C48348,ROUND,5851;10,WHITE,escitalopram 10 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000935851/00093-5851-01_PART_1_OF_1_CHAL10_SB_812BC09E.jpg
272,1727310,00172-7310-46_PART_1_OF_1_CHAL10_SB_9B2BCDEE.jpg,TRUE,FALSE,172731046,C48345,OVAL,25;mg,YELLOW,"cyclosporine, modified 25 MG Oral Capsule",/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/001727310/00172-7310-46_PART_1_OF_1_CHAL10_SB_9B2BCDEE.jpg
273,1727310,00172-7310-46_PART_1_OF_1_CHAL10_SF_9B2BCDEE.jpg,TRUE,TRUE,172731046,C48345,OVAL,25;mg,YELLOW,"cyclosporine, modified 25 MG Oral Capsule",/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/001727310/00172-7310-46_PART_1_OF_1_CHAL10_SF_9B2BCDEE.jpg
274,930670,00093-0670-06_PART_1_OF_1_CHAL10_SF_822B417A.jpg,TRUE,TRUE,93067006,C48345,OVAL,93;670,WHITE,gemfibrozil 600 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000930670/00093-0670-06_PART_1_OF_1_CHAL10_SF_822B417A.jpg
275,930670,00093-0670-06_PART_1_OF_1_CHAL10_SB_822B417A.jpg,TRUE,FALSE,93067006,C48345,OVAL,93;670,WHITE,gemfibrozil 600 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000930670/00093-0670-06_PART_1_OF_1_CHAL10_SB_822B417A.jpg
276,101440604,10144-0604-15_PART_1_OF_1_CHAL10_SF_F21DF94F.jpg,TRUE,TRUE,10144060415,C48336,CAPSULE,4;MG,WHITE;BLUE,tizanidine 4 MG Oral Capsule [Zanaflex],/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/101440604/10144-0604-15_PART_1_OF_1_CHAL10_SF_F21DF94F.jpg
277,101440604,10144-0604-15_PART_1_OF_1_CHAL10_SB_F21DF94F.jpg,TRUE,FALSE,10144060415,C48336,CAPSULE,4;MG,WHITE;BLUE,tizanidine 4 MG Oral Capsule [Zanaflex],/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/101440604/10144-0604-15_PART_1_OF_1_CHAL10_SB_F21DF94F.jpg
278,931006,00093-1006-01_PART_1_OF_1_CHAL10_SB_D729EBDF.jpg,TRUE,FALSE,93100601,C48345,OVAL,93;6,WHITE,naproxen 500 MG Delayed Release Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000931006/00093-1006-01_PART_1_OF_1_CHAL10_SB_D729EBDF.jpg
279,931006,00093-1006-01_PART_1_OF_1_CHAL10_SF_D729EBDF.jpg,TRUE,TRUE,93100601,C48345,OVAL,93;6,WHITE,naproxen 500 MG Delayed Release Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000931006/00093-1006-01_PART_1_OF_1_CHAL10_SF_D729EBDF.jpg
280,5550926,00555-0926-02_PART_1_OF_1_CHAL10_SF_DE2F6F4B.jpg,TRUE,TRUE,555092602,C48345,OVAL,926;6;barr,TURQUOISE,warfarin sodium 6 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/005550926/00555-0926-02_PART_1_OF_1_CHAL10_SF_DE2F6F4B.jpg
281,5550926,00555-0926-02_PART_1_OF_1_CHAL10_SB_DE2F6F4B.jpg,TRUE,FALSE,555092602,C48345,OVAL,926;6;barr,TURQUOISE,warfarin sodium 6 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/005550926/00555-0926-02_PART_1_OF_1_CHAL10_SB_DE2F6F4B.jpg
282,930318,00093-0318-01_PART_1_OF_1_CHAL10_SF_462B2319.jpg,TRUE,TRUE,93031801,C48348,ROUND,93;318,ORANGE,diltiazem hydrochloride 30 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000930318/00093-0318-01_PART_1_OF_1_CHAL10_SF_462B2319.jpg
283,930318,00093-0318-01_PART_1_OF_1_CHAL10_SB_462B2319.jpg,TRUE,FALSE,93031801,C48348,ROUND,93;318,ORANGE,diltiazem hydrochloride 30 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000930318/00093-0318-01_PART_1_OF_1_CHAL10_SB_462B2319.jpg
284,930778,00093-0778-01_PART_1_OF_1_CHAL10_SB_4D2926C9.jpg,TRUE,FALSE,93077801,C48348,ROUND,93;93;778,PINK,carbamazepine 100 MG Chewable Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000930778/00093-0778-01_PART_1_OF_1_CHAL10_SB_4D2926C9.jpg
285,930778,00093-0778-01_PART_1_OF_1_CHAL10_SF_4D2926C9.jpg,TRUE,TRUE,93077801,C48348,ROUND,93;93;778,PINK,carbamazepine 100 MG Chewable Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000930778/00093-0778-01_PART_1_OF_1_CHAL10_SF_4D2926C9.jpg
286,5910406,00591-0406-01_PART_1_OF_1_CHAL10_SB_5C21AE6D.jpg,TRUE,FALSE,591040601,C48345,OVAL,WAT;SON;406,WHITE,lisinopril 5 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/005910406/00591-0406-01_PART_1_OF_1_CHAL10_SB_5C21AE6D.jpg
287,5910406,00591-0406-01_PART_1_OF_1_CHAL10_SF_5C21AE6D.jpg,TRUE,TRUE,591040601,C48345,OVAL,WAT;SON;406,WHITE,lisinopril 5 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/005910406/00591-0406-01_PART_1_OF_1_CHAL10_SF_5C21AE6D.jpg
288,551110198,55111-0198-30_PART_1_OF_1_CHAL10_SB_E022F067.jpg,TRUE,FALSE,55111019830,C48348,ROUND,RDY;198,BROWN,simvastatin 10 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/551110198/55111-0198-30_PART_1_OF_1_CHAL10_SB_E022F067.jpg
289,551110198,55111-0198-30_PART_1_OF_1_CHAL10_SF_E022F067.jpg,TRUE,TRUE,55111019830,C48348,ROUND,RDY;198,BROWN,simvastatin 10 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/551110198/55111-0198-30_PART_1_OF_1_CHAL10_SF_E022F067.jpg
290,551110268,55111-0268-30_PART_1_OF_1_CHAL10_SF_C422E227.jpg,TRUE,TRUE,55111026830,C48345,OVAL,RDY;268,BROWN,simvastatin 80 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/551110268/55111-0268-30_PART_1_OF_1_CHAL10_SF_C422E227.jpg
291,551110268,55111-0268-30_PART_1_OF_1_CHAL10_SB_C422E227.jpg,TRUE,FALSE,55111026830,C48345,OVAL,RDY;268,BROWN,simvastatin 80 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/551110268/55111-0268-30_PART_1_OF_1_CHAL10_SB_C422E227.jpg
292,5912473,00591-2473-19_PART_1_OF_1_CHAL10_SF_F11D78AB.jpg,TRUE,TRUE,591247319,C48348,ROUND,2233;WPI,WHITE,tamoxifen 20 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/005912473/00591-2473-19_PART_1_OF_1_CHAL10_SF_F11D78AB.jpg
293,5912473,00591-2473-19_PART_1_OF_1_CHAL10_SB_F11D78AB.jpg,TRUE,FALSE,591247319,C48348,ROUND,2233;WPI,WHITE,tamoxifen 20 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/005912473/00591-2473-19_PART_1_OF_1_CHAL10_SB_F11D78AB.jpg
294,937168,00093-7168-98_PART_1_OF_1_CHAL10_SF_4229A13D.jpg,TRUE,TRUE,93716898,C48348,ROUND,93;7168,WHITE,amlodipine 10 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000937168/00093-7168-98_PART_1_OF_1_CHAL10_SF_4229A13D.jpg
295,937168,00093-7168-98_PART_1_OF_1_CHAL10_SB_4229A13D.jpg,TRUE,FALSE,93716898,C48348,ROUND,93;7168,WHITE,amlodipine 10 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000937168/00093-7168-98_PART_1_OF_1_CHAL10_SB_4229A13D.jpg
296,5550997,00555-0997-02_PART_1_OF_1_CHAL10_SB_BC2F5E6A.jpg,TRUE,FALSE,555099702,C48345,OVAL,b;997;1;10,YELLOW,fludrocortisone acetate 0.1 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/005550997/00555-0997-02_PART_1_OF_1_CHAL10_SB_BC2F5E6A.jpg
297,5550997,00555-0997-02_PART_1_OF_1_CHAL10_SF_BC2F5E6A.jpg,TRUE,TRUE,555099702,C48345,OVAL,b;997;1;10,YELLOW,fludrocortisone acetate 0.1 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/005550997/00555-0997-02_PART_1_OF_1_CHAL10_SF_BC2F5E6A.jpg
298,685460142,68546-0142-56_PART_1_OF_1_CHAL10_SB_3B2D1DE8.jpg,TRUE,FALSE,68546014256,C48348,ROUND,GIL;0;5,WHITE,,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/685460142/68546-0142-56_PART_1_OF_1_CHAL10_SB_3B2D1DE8.jpg
299,685460142,68546-0142-56_PART_1_OF_1_CHAL10_SF_3B2D1DE8.jpg,TRUE,TRUE,68546014256,C48348,ROUND,GIL;0;5,WHITE,,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/685460142/68546-0142-56_PART_1_OF_1_CHAL10_SF_3B2D1DE8.jpg
300,937326,00093-7326-01_PART_1_OF_1_CHAL10_SF_812D40CA.jpg,TRUE,TRUE,93732601,C48345,OVAL,93;7326,YELLOW,trandolapril 2 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000937326/00093-7326-01_PART_1_OF_1_CHAL10_SF_812D40CA.jpg
301,937326,00093-7326-01_PART_1_OF_1_CHAL10_SB_812D40CA.jpg,TRUE,FALSE,93732601,C48345,OVAL,93;7326,YELLOW,trandolapril 2 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000937326/00093-7326-01_PART_1_OF_1_CHAL10_SB_812D40CA.jpg
302,933125,00093-3125-01_PART_1_OF_1_CHAL10_SB_DD26EEA7.jpg,TRUE,FALSE,93312501,C48336,CAPSULE,TEVA;3125,GREEN;GREEN,dicloxacillin 500 MG Oral Capsule,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000933125/00093-3125-01_PART_1_OF_1_CHAL10_SB_DD26EEA7.jpg
303,933125,00093-3125-01_PART_1_OF_1_CHAL10_SF_DD26EEA7.jpg,TRUE,TRUE,93312501,C48336,CAPSULE,TEVA;3125,GREEN;GREEN,dicloxacillin 500 MG Oral Capsule,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000933125/00093-3125-01_PART_1_OF_1_CHAL10_SF_DD26EEA7.jpg
304,597624960,59762-4960-01_PART_1_OF_1_CHAL10_SF_74213A59.jpg,TRUE,TRUE,59762496001,C48345,OVAL,G;4960;25;mg,GREEN,sertraline 25 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/597624960/59762-4960-01_PART_1_OF_1_CHAL10_SF_74213A59.jpg
305,597624960,59762-4960-01_PART_1_OF_1_CHAL10_SB_74213A59.jpg,TRUE,FALSE,59762496001,C48345,OVAL,G;4960;25;mg,GREEN,sertraline 25 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/597624960/59762-4960-01_PART_1_OF_1_CHAL10_SB_74213A59.jpg
306,930752,00093-0752-01_PART_1_OF_1_CHAL10_SB_8826C476.jpg,TRUE,FALSE,93075201,C48348,ROUND,93;752;TEVA,WHITE,atenolol 50 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000930752/00093-0752-01_PART_1_OF_1_CHAL10_SB_8826C476.jpg
307,930752,00093-0752-01_PART_1_OF_1_CHAL10_SF_8826C476.jpg,TRUE,TRUE,93075201,C48348,ROUND,93;752;TEVA,WHITE,atenolol 50 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000930752/00093-0752-01_PART_1_OF_1_CHAL10_SF_8826C476.jpg
308,937270,00093-7270-98_PART_1_OF_1_CHAL10_SF_9027C85E.jpg,TRUE,TRUE,93727098,C48345,OVAL,TEVA;7270,WHITE,pravastatin sodium 80 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000937270/00093-7270-98_PART_1_OF_1_CHAL10_SF_9027C85E.jpg
309,937270,00093-7270-98_PART_1_OF_1_CHAL10_SB_9027C85E.jpg,TRUE,FALSE,93727098,C48345,OVAL,TEVA;7270,WHITE,pravastatin sodium 80 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000937270/00093-7270-98_PART_1_OF_1_CHAL10_SB_9027C85E.jpg
310,3781150,00378-1150-01_PART_1_OF_1_CHAL10_SF_8B23458A.jpg,TRUE,TRUE,378115001,C48345,OVAL,M;B2,WHITE,buspirone hydrochloride 10 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/003781150/00378-1150-01_PART_1_OF_1_CHAL10_SF_8B23458A.jpg
311,3781150,00378-1150-01_PART_1_OF_1_CHAL10_SB_8B23458A.jpg,TRUE,FALSE,378115001,C48345,OVAL,M;B2,WHITE,buspirone hydrochloride 10 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/003781150/00378-1150-01_PART_1_OF_1_CHAL10_SB_8B23458A.jpg
312,6035771,00603-5771-21_PART_1_OF_1_CHAL10_SB_38231C78.jpg,TRUE,FALSE,603577121,C48345,OVAL,5877;V,BLUE,,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/006035771/00603-5771-21_PART_1_OF_1_CHAL10_SB_38231C78.jpg
313,6035771,00603-5771-21_PART_1_OF_1_CHAL10_SF_38231C78.jpg,TRUE,TRUE,603577121,C48345,OVAL,5877;V,BLUE,,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/006035771/00603-5771-21_PART_1_OF_1_CHAL10_SF_38231C78.jpg
314,935710,00093-5710-01_PART_1_OF_1_CHAL10_SF_3F2B9FCC.jpg,TRUE,TRUE,93571001,C48345,OVAL,5710;1;25;250,YELLOW,Glyburide 1.25 MG / Metformin hydrochloride 250 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000935710/00093-5710-01_PART_1_OF_1_CHAL10_SF_3F2B9FCC.jpg
315,935710,00093-5710-01_PART_1_OF_1_CHAL10_SB_3F2B9FCC.jpg,TRUE,FALSE,93571001,C48345,OVAL,5710;1;25;250,YELLOW,Glyburide 1.25 MG / Metformin hydrochloride 250 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000935710/00093-5710-01_PART_1_OF_1_CHAL10_SB_3F2B9FCC.jpg
316,512850083,51285-0083-70_PART_1_OF_2_CHAL10_SB_2E2F970C.jpg,TRUE,FALSE,51285008370,C48348,ROUND,b;247,BROWN,{21 (Ethinyl Estradiol 0.03 MG / norethindrone acetate 1.5 MG Oral Tablet) / 7 (Ferrous fumarate 75 MG Oral Tablet) } Pack [Loestrin Fe 1.5/30 28 Day],/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/512850083/51285-0083-70_PART_1_OF_2_CHAL10_SB_2E2F970C.jpg
317,512850083,51285-0083-70_PART_1_OF_2_CHAL10_SF_2E2F970C.jpg,TRUE,TRUE,51285008370,C48348,ROUND,b;247,BROWN,{21 (Ethinyl Estradiol 0.03 MG / norethindrone acetate 1.5 MG Oral Tablet) / 7 (Ferrous fumarate 75 MG Oral Tablet) } Pack [Loestrin Fe 1.5/30 28 Day],/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/512850083/51285-0083-70_PART_1_OF_2_CHAL10_SF_2E2F970C.jpg
318,512850083,51285-0083-70_PART_2_OF_2_CHAL10_SF_322F991C.jpg,TRUE,TRUE,51285008370,C48348,ROUND,b;247,BROWN,{21 (Ethinyl Estradiol 0.03 MG / norethindrone acetate 1.5 MG Oral Tablet) / 7 (Ferrous fumarate 75 MG Oral Tablet) } Pack [Loestrin Fe 1.5/30 28 Day],/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/512850083/51285-0083-70_PART_2_OF_2_CHAL10_SF_322F991C.jpg
319,512850083,51285-0083-70_PART_2_OF_2_CHAL10_SB_322F991C.jpg,TRUE,FALSE,51285008370,C48348,ROUND,b;247,BROWN,{21 (Ethinyl Estradiol 0.03 MG / norethindrone acetate 1.5 MG Oral Tablet) / 7 (Ferrous fumarate 75 MG Oral Tablet) } Pack [Loestrin Fe 1.5/30 28 Day],/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/512850083/51285-0083-70_PART_2_OF_2_CHAL10_SB_322F991C.jpg
320,3782077,00378-2077-01_PART_1_OF_1_CHAL10_SB_4426A255.jpg,TRUE,FALSE,378207701,C48348,ROUND,L;27;M,BLUE,lisinopril 30 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/003782077/00378-2077-01_PART_1_OF_1_CHAL10_SB_4426A255.jpg
321,3782077,00378-2077-01_PART_1_OF_1_CHAL10_SF_4426A255.jpg,TRUE,TRUE,378207701,C48348,ROUND,L;27;M,BLUE,lisinopril 30 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/003782077/00378-2077-01_PART_1_OF_1_CHAL10_SF_4426A255.jpg
322,501110325,50111-0325-01_PART_1_OF_1_CHAL10_SB_D32F69DB.jpg,TRUE,FALSE,50111032501,C48348,ROUND,PLIVA;325,YELLOW,bethanechol chloride 25 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/501110325/50111-0325-01_PART_1_OF_1_CHAL10_SB_D32F69DB.jpg
323,501110325,50111-0325-01_PART_1_OF_1_CHAL10_SF_D32F69DB.jpg,TRUE,TRUE,50111032501,C48348,ROUND,PLIVA;325,YELLOW,bethanechol chloride 25 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/501110325/50111-0325-01_PART_1_OF_1_CHAL10_SF_D32F69DB.jpg
324,540920189,54092-0189-81_PART_1_OF_1_CHAL10_SF_381B9C6C.jpg,TRUE,TRUE,54092018981,C48336,CAPSULE,2010;S429;250;mg,GREEN;BLUE,mesalamine 250 MG Extended Release Oral Capsule [Pentasa],/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/540920189/54092-0189-81_PART_1_OF_1_CHAL10_SF_381B9C6C.jpg
325,540920189,54092-0189-81_PART_1_OF_1_CHAL10_SB_381B9C6C.jpg,TRUE,FALSE,54092018981,C48336,CAPSULE,2010;S429;250;mg,GREEN;BLUE,mesalamine 250 MG Extended Release Oral Capsule [Pentasa],/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/540920189/54092-0189-81_PART_1_OF_1_CHAL10_SB_381B9C6C.jpg
326,937364,00093-7364-98_PART_1_OF_1_CHAL10_SB_AC305672.jpg,TRUE,FALSE,93736498,C48345,OVAL,93;7364,GREEN,losartan potassium 25 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000937364/00093-7364-98_PART_1_OF_1_CHAL10_SB_AC305672.jpg
327,937364,00093-7364-98_PART_1_OF_1_CHAL10_SF_AC305672.jpg,TRUE,TRUE,93736498,C48345,OVAL,93;7364,GREEN,losartan potassium 25 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000937364/00093-7364-98_PART_1_OF_1_CHAL10_SF_AC305672.jpg
328,932061,00093-2061-98_PART_1_OF_1_CHAL10_SF_552B2A99.jpg,TRUE,TRUE,93206198,C48345,OVAL,FI,YELLOW,fenofibrate 48 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000932061/00093-2061-98_PART_1_OF_1_CHAL10_SF_552B2A99.jpg
329,932061,00093-2061-98_PART_1_OF_1_CHAL10_SB_552B2A99.jpg,TRUE,FALSE,93206198,C48345,OVAL,FI,YELLOW,fenofibrate 48 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000932061/00093-2061-98_PART_1_OF_1_CHAL10_SB_552B2A99.jpg
330,3782073,00378-2073-01_PART_1_OF_1_CHAL10_SB_C523E2AF.jpg,TRUE,FALSE,378207301,C48348,ROUND,M;L23,ORANGE,lisinopril 5 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/003782073/00378-2073-01_PART_1_OF_1_CHAL10_SB_C523E2AF.jpg
331,3782073,00378-2073-01_PART_1_OF_1_CHAL10_SF_C523E2AF.jpg,TRUE,TRUE,378207301,C48348,ROUND,M;L23,ORANGE,lisinopril 5 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/003782073/00378-2073-01_PART_1_OF_1_CHAL10_SF_C523E2AF.jpg
332,5551022,00555-1022-01_PART_1_OF_1_CHAL10_SF_CC2B666B.jpg,TRUE,TRUE,555102201,C48336,CAPSULE,barr;24;mg;1022,BROWN,24 HR galantamine hydrobromide 24 MG Extended Release Oral Capsule,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/005551022/00555-1022-01_PART_1_OF_1_CHAL10_SF_CC2B666B.jpg
333,5551022,00555-1022-01_PART_1_OF_1_CHAL10_SB_CC2B666B.jpg,TRUE,FALSE,555102201,C48336,CAPSULE,barr;24;mg;1022,BROWN,24 HR galantamine hydrobromide 24 MG Extended Release Oral Capsule,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/005551022/00555-1022-01_PART_1_OF_1_CHAL10_SB_CC2B666B.jpg
334,931174,00093-1174-01_PART_1_OF_1_CHAL10_SB_B52B5AFA.jpg,TRUE,FALSE,93117401,C48345,OVAL,9;3;1174,WHITE,penicillin V potassium 500 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000931174/00093-1174-01_PART_1_OF_1_CHAL10_SB_B52B5AFA.jpg
335,931174,00093-1174-01_PART_1_OF_1_CHAL10_SF_B52B5AFA.jpg,TRUE,TRUE,93117401,C48345,OVAL,9;3;1174,WHITE,penicillin V potassium 500 MG Oral Tablet,/content/drive/MyDrive/uploaded_datasets/pill-recognition/combined_dataset/split_dataset/000931174/00093-1174-01_PART_1_OF_1_CHAL10_SF_B52B5AFA.jpg
